src_ip,dst_ip,communication_count
117.102.45.51,147.32.84.165,1
117.192.197.198,147.32.84.165,2
117.194.194.114,147.32.84.165,1
117.194.202.32,147.32.84.165,1
117.195.161.116,147.32.84.165,1
117.196.229.157,147.32.84.165,15
117.197.194.51,147.32.84.165,7
117.198.114.122,147.32.84.165,1
117.198.83.101,147.32.84.165,2
117.200.138.0,147.32.84.165,1
117.200.59.187,147.32.84.165,18
117.200.82.238,147.32.84.165,1
117.201.117.69,147.32.84.165,1
117.201.170.61,147.32.84.165,1
117.201.185.15,147.32.84.165,1
117.202.23.179,147.32.84.165,1
117.203.242.68,147.32.84.165,1
117.204.13.188,147.32.84.165,1
117.207.9.45,147.32.84.165,1
117.21.224.232,147.32.84.165,3
117.211.91.219,147.32.84.165,2
117.213.63.55,147.32.84.165,1
117.24.243.129,147.32.84.165,68
117.253.191.146,147.32.84.165,1
117.254.217.141,147.32.84.165,2
117.53.141.132,147.32.84.165,1
117.57.65.37,147.32.84.165,104
117.7.44.25,147.32.84.165,3
117.79.93.14,147.32.84.165,2
117.95.26.132,147.32.84.165,6
118.100.161.4,147.32.84.165,2
118.100.75.214,147.32.84.165,1
118.101.128.208,147.32.84.165,2
118.101.146.169,147.32.84.165,5
118.101.240.24,147.32.84.165,209
118.16.162.16,147.32.84.165,4
118.161.55.90,147.32.84.165,2
118.166.112.7,147.32.84.165,79
118.167.115.137,147.32.84.165,116
118.171.211.158,147.32.84.165,1
118.172.186.3,147.32.84.165,5
118.172.221.199,147.32.84.165,1
118.172.74.65,147.32.84.165,1
118.173.239.189,147.32.84.165,1
118.173.7.146,147.32.84.165,1
118.183.190.204,147.32.84.165,25
118.220.115.42,147.32.84.165,1
118.220.225.58,147.32.84.165,1
118.232.105.113,147.32.84.165,2
118.232.198.4,147.32.84.165,2
118.251.14.225,147.32.84.165,2
118.26.18.135,147.32.84.165,1
118.32.66.148,147.32.84.165,1
118.32.89.241,147.32.84.165,1
118.38.210.153,147.32.84.165,2
118.45.219.114,147.32.84.165,3
118.71.104.75,147.32.84.165,3
118.71.246.183,147.32.84.165,1
118.74.6.4,147.32.84.165,243
118.88.222.252,147.32.84.165,36
118.92.40.70,147.32.84.165,51
118.93.118.144,147.32.84.165,1
118.95.22.225,147.32.84.165,1
118.96.207.121,147.32.84.165,1
119.1.99.111,147.32.84.165,1
119.152.68.96,147.32.84.165,1
119.153.32.141,147.32.84.165,1
119.153.93.229,147.32.84.165,1
119.154.181.53,147.32.84.165,1
119.154.69.201,147.32.84.165,1
119.167.201.242,147.32.84.165,44
119.167.201.251,147.32.84.165,39
119.185.0.230,147.32.84.165,61
119.195.107.225,147.32.84.165,1
119.196.103.51,147.32.84.165,1
119.234.130.232,147.32.84.165,14
119.237.59.89,147.32.84.165,3
119.246.226.144,147.32.84.165,3
119.246.246.121,147.32.84.165,4
119.33.96.69,147.32.84.165,3
119.42.227.212,147.32.84.165,33
119.42.227.246,147.32.84.165,24
119.42.227.250,147.32.84.165,11
119.42.233.239,147.32.84.165,25
119.42.233.240,147.32.84.165,10
119.42.233.243,147.32.84.165,11
119.42.233.252,147.32.84.165,27
119.62.211.62,147.32.84.165,282
119.63.112.19,147.32.84.165,2
119.73.42.148,147.32.84.165,1
119.84.122.250,147.32.84.165,8
119.93.89.130,147.32.84.165,1
119.99.22.5,147.32.84.165,1
12.12.122.122,147.32.84.165,1
120.10.3.253,147.32.84.165,63
120.205.32.103,147.32.84.165,2
120.60.166.128,147.32.84.165,1
120.63.250.238,147.32.84.165,1
120.68.59.31,147.32.84.165,1
121.1.89.24,147.32.84.165,1
121.10.120.182,147.32.84.165,2
121.112.249.199,147.32.84.165,1
121.113.200.247,147.32.84.165,1
121.115.142.93,147.32.84.165,1
121.138.149.152,147.32.84.165,1
121.14.63.240,147.32.84.165,105
121.164.3.161,147.32.84.165,1
121.168.6.192,147.32.84.165,3
121.169.48.123,147.32.84.165,1
121.18.214.196,147.32.84.165,2
121.19.108.88,147.32.84.165,116
121.207.229.240,147.32.84.165,29
121.207.229.250,147.32.84.165,19
121.219.138.212,147.32.84.165,1
121.229.88.27,147.32.84.165,1
121.230.189.119,147.32.84.165,2
121.232.141.223,147.32.84.165,21
121.232.26.5,147.32.84.165,2
121.232.40.213,147.32.84.165,2
121.24.21.25,147.32.84.165,4
121.24.34.219,147.32.84.165,2
121.30.232.18,147.32.84.165,2
121.31.110.179,147.32.84.165,2
121.54.17.8,147.32.84.165,1
121.54.32.133,147.32.84.165,1
121.54.32.148,147.32.84.165,1
121.55.248.126,147.32.84.165,1
121.58.93.47,147.32.84.165,2
121.6.230.167,147.32.84.165,1
121.77.162.184,147.32.84.165,4
121.77.218.46,147.32.84.165,2
122.100.163.117,147.32.84.165,1
122.109.106.112,147.32.84.165,1
122.111.164.23,147.32.84.165,1
122.122.9.226,147.32.84.165,3
122.140.51.217,147.32.84.165,167
122.159.212.26,147.32.84.165,33
122.159.220.126,147.32.84.165,63
122.163.41.130,147.32.84.165,1
122.164.236.91,147.32.84.165,4
122.164.238.149,147.32.84.165,1
122.167.231.12,147.32.84.165,1
122.168.178.118,147.32.84.165,1
122.168.234.164,147.32.84.165,1
122.169.143.56,147.32.84.165,1
122.169.2.87,147.32.84.165,1
122.170.46.221,147.32.84.165,1
122.172.248.185,147.32.84.165,1
122.173.191.113,147.32.84.165,1
122.173.38.176,147.32.84.165,1
122.174.84.192,147.32.84.165,1
122.193.125.137,147.32.84.165,141
122.194.10.129,147.32.84.165,47
122.194.153.106,147.32.84.165,79
122.195.167.123,147.32.84.165,153
122.201.18.130,147.32.84.165,1
122.224.30.182,147.32.84.165,2
122.227.164.5,147.32.84.165,8
122.228.242.240,147.32.84.165,99
122.238.250.84,147.32.84.165,112
122.32.37.142,147.32.84.165,1
122.38.42.11,147.32.84.165,1
122.52.165.154,147.32.84.165,1
122.52.253.3,147.32.84.165,3
122.55.45.34,147.32.84.165,1
122.57.251.215,147.32.84.165,2
122.57.76.92,147.32.84.165,1
122.59.89.145,147.32.84.165,1
122.61.124.29,147.32.84.165,1
122.71.225.201,147.32.84.165,6
122.71.226.168,147.32.84.165,2
122.76.36.46,147.32.84.165,1
122.89.206.85,147.32.84.165,1
122.94.39.213,147.32.84.165,4
122.96.190.140,147.32.84.165,37
122.96.221.50,147.32.84.165,91
123.110.138.141,147.32.84.165,13
123.116.153.78,147.32.84.165,1
123.116.36.200,147.32.84.165,39
123.117.224.218,147.32.84.165,1
123.118.99.115,147.32.84.165,188
123.122.211.30,147.32.84.165,277
123.124.139.240,147.32.84.165,1295
123.125.157.0,147.32.84.165,2
123.125.157.14,147.32.84.165,2
123.125.157.38,147.32.84.165,2
123.125.157.45,147.32.84.165,3
123.125.157.55,147.32.84.165,2
123.133.147.197,147.32.84.165,2
123.136.101.203,147.32.84.165,4
123.137.151.88,147.32.84.165,2
123.145.178.80,147.32.84.165,1
123.15.134.226,147.32.84.165,82
123.15.52.226,147.32.84.165,146
123.156.246.123,147.32.84.165,377
123.179.27.150,147.32.84.165,201
123.192.88.165,147.32.84.165,9
123.194.184.184,147.32.84.165,2
123.195.171.63,147.32.84.165,2
123.20.140.213,147.32.84.165,2
123.219.109.149,147.32.84.165,1
123.232.55.67,147.32.84.165,107
123.236.7.245,147.32.84.165,1
123.243.72.24,147.32.84.165,2
123.244.204.255,147.32.84.165,64
123.3.119.231,147.32.84.165,1
123.54.210.157,147.32.84.165,21
123.8.249.48,147.32.84.165,249
123.80.21.167,147.32.84.165,2
123.80.21.200,147.32.84.165,2
123.86.231.137,147.32.84.165,1
123.9.219.27,147.32.84.165,81
123.95.139.62,147.32.84.165,2
123.95.147.175,147.32.84.165,2
123.95.151.159,147.32.84.165,2
124.12.34.65,147.32.84.165,7
124.12.50.175,147.32.84.165,62
124.120.150.89,147.32.84.165,1
124.121.11.77,147.32.84.165,2
124.121.134.152,147.32.84.165,1
124.121.21.184,147.32.84.165,3
124.121.70.65,147.32.84.165,1
124.123.102.1,147.32.84.165,1
124.123.140.135,147.32.84.165,1
124.125.34.90,147.32.84.165,1
124.13.33.191,147.32.84.165,2
124.13.76.15,147.32.84.165,70
124.149.98.134,147.32.84.165,4
124.164.243.161,147.32.84.165,1
124.168.14.83,147.32.84.165,1
124.168.93.148,147.32.84.165,1
124.180.20.115,147.32.84.165,1
124.197.180.115,147.32.84.165,1
124.201.15.207,147.32.84.165,2
124.207.144.243,147.32.84.165,35
124.227.108.43,147.32.84.165,181
124.229.195.83,147.32.84.165,2
124.239.209.153,147.32.84.165,2
124.240.125.16,147.32.84.165,1
124.244.167.1,147.32.84.165,8
124.253.134.37,147.32.84.165,1
124.253.25.106,147.32.84.165,1
124.40.128.34,147.32.84.165,1
124.53.162.215,147.32.84.165,6
124.6.181.211,147.32.84.165,1
124.6.181.75,147.32.84.165,1
124.64.17.167,147.32.84.165,2
124.65.50.22,147.32.84.165,1
124.8.236.67,147.32.84.165,2
124.88.240.75,147.32.84.165,2
124.91.191.204,147.32.84.165,345
124.91.38.8,147.32.84.165,198
125.109.59.220,147.32.84.165,1
125.112.99.24,147.32.84.165,1
125.115.42.178,147.32.84.165,1
125.126.66.137,147.32.84.165,2
125.129.219.4,147.32.84.165,1
125.137.242.143,147.32.84.165,1
125.139.33.245,147.32.84.165,1
125.14.108.157,147.32.84.165,1
125.160.229.133,147.32.84.165,1
125.162.193.188,147.32.84.165,1
125.182.12.7,147.32.84.165,1
125.203.100.27,147.32.84.165,1232
125.205.102.181,147.32.84.165,1
125.214.226.134,147.32.84.165,1
125.222.214.31,147.32.84.165,64
125.229.7.40,147.32.84.165,1
125.24.11.53,147.32.84.165,24
125.25.104.74,147.32.84.165,1
125.25.15.222,147.32.84.165,1
125.25.215.125,147.32.84.165,1
125.25.80.171,147.32.84.165,24
125.253.98.5,147.32.84.165,2
125.26.148.28,147.32.84.165,1
125.27.129.182,147.32.84.165,1
125.27.235.178,147.32.84.165,1
125.27.240.155,147.32.84.165,1
125.39.117.31,147.32.84.165,2
125.39.179.12,147.32.84.165,18
125.39.179.35,147.32.84.165,1
125.39.78.235,147.32.84.165,827
125.73.139.191,147.32.84.165,1
125.77.21.112,147.32.84.165,1
125.78.182.167,147.32.84.165,75
125.80.135.144,147.32.84.165,2
125.84.182.153,147.32.84.165,51
126.25.169.72,147.32.84.165,1
126.9.238.228,147.32.84.165,1
128.223.8.112,147.32.84.165,1
129.105.36.197,147.32.84.165,1
130.208.183.47,147.32.84.165,11
138.217.153.96,147.32.84.165,1
138.217.197.34,147.32.84.165,1
14.200.251.115,147.32.84.165,1
14.223.179.100,147.32.84.165,1
14.46.98.119,147.32.84.165,3
14.97.118.30,147.32.84.165,1
14.99.225.240,147.32.84.165,1
142.161.21.105,147.32.84.165,1
142.162.100.4,147.32.84.165,1
142.167.125.179,147.32.84.165,1
144.131.102.81,147.32.84.165,1
145.53.117.71,147.32.84.165,1
147.32.80.9,147.32.84.165,65
147.32.84.165,1.168.198.210,90
147.32.84.165,1.194.134.179,4
147.32.84.165,1.195.252.231,4
147.32.84.165,1.202.133.61,30
147.32.84.165,1.204.134.40,6
147.32.84.165,1.204.200.76,84
147.32.84.165,1.36.164.194,4
147.32.84.165,1.60.84.83,846
147.32.84.165,1.64.135.207,224
147.32.84.165,1.64.137.151,90
147.32.84.165,1.80.103.79,4
147.32.84.165,101.108.141.162,2
147.32.84.165,101.109.31.10,2
147.32.84.165,107.8.2.121,8
147.32.84.165,108.0.89.61,8
147.32.84.165,108.196.48.212,2
147.32.84.165,108.64.185.94,6
147.32.84.165,109.105.179.91,2
147.32.84.165,109.106.141.202,2
147.32.84.165,109.106.158.153,2
147.32.84.165,109.109.208.46,6
147.32.84.165,109.110.136.126,2
147.32.84.165,109.120.52.181,2
147.32.84.165,109.126.225.191,8
147.32.84.165,109.154.219.202,2
147.32.84.165,109.161.32.130,2
147.32.84.165,109.165.120.190,2
147.32.84.165,109.166.143.131,2
147.32.84.165,109.171.66.252,2
147.32.84.165,109.172.40.75,2
147.32.84.165,109.182.13.191,8
147.32.84.165,109.182.79.228,2
147.32.84.165,109.184.240.49,2
147.32.84.165,109.187.112.79,2
147.32.84.165,109.194.200.3,2
147.32.84.165,109.194.210.249,2
147.32.84.165,109.195.67.9,2
147.32.84.165,109.199.7.170,2
147.32.84.165,109.203.231.22,2
147.32.84.165,109.205.248.220,2
147.32.84.165,109.224.16.116,2
147.32.84.165,109.225.101.111,2
147.32.84.165,109.239.216.143,2
147.32.84.165,109.248.153.130,4
147.32.84.165,109.248.153.185,8
147.32.84.165,109.252.84.116,2
147.32.84.165,109.61.36.162,2
147.32.84.165,109.64.214.104,2
147.32.84.165,109.67.202.13,4
147.32.84.165,109.68.173.132,2
147.32.84.165,109.68.173.213,2
147.32.84.165,109.69.210.254,2
147.32.84.165,109.75.192.239,2
147.32.84.165,109.79.50.239,2
147.32.84.165,109.86.10.125,4
147.32.84.165,109.86.32.11,2
147.32.84.165,109.86.32.168,2
147.32.84.165,109.87.26.149,2
147.32.84.165,109.90.53.194,4
147.32.84.165,109.92.221.71,2
147.32.84.165,109.92.49.128,4
147.32.84.165,109.92.50.165,2
147.32.84.165,110.11.117.193,2
147.32.84.165,110.132.76.12,2
147.32.84.165,110.135.0.40,2
147.32.84.165,110.159.22.70,7356
147.32.84.165,110.159.229.133,2
147.32.84.165,110.159.246.18,2
147.32.84.165,110.166.140.197,2
147.32.84.165,110.168.78.9,4
147.32.84.165,110.169.230.81,4
147.32.84.165,110.186.108.6,8
147.32.84.165,110.232.49.151,2
147.32.84.165,110.49.227.41,8
147.32.84.165,110.53.21.137,1094
147.32.84.165,110.55.169.72,4
147.32.84.165,110.7.48.70,2
147.32.84.165,110.75.2.88,10
147.32.84.165,110.75.2.95,62
147.32.84.165,110.77.228.91,4
147.32.84.165,110.77.248.230,2
147.32.84.165,111.112.142.232,8
147.32.84.165,111.121.4.67,178
147.32.84.165,111.128.209.162,4
147.32.84.165,111.160.67.106,794
147.32.84.165,111.161.185.216,2
147.32.84.165,111.164.134.64,4
147.32.84.165,111.182.104.203,2
147.32.84.165,111.240.23.134,6
147.32.84.165,111.242.129.238,4
147.32.84.165,111.252.164.50,4
147.32.84.165,111.253.47.115,4
147.32.84.165,111.255.149.201,4
147.32.84.165,111.93.213.137,2
147.32.84.165,112.104.101.152,12
147.32.84.165,112.104.119.92,2
147.32.84.165,112.104.122.243,4
147.32.84.165,112.113.140.106,2
147.32.84.165,112.144.135.193,2
147.32.84.165,112.163.152.180,2
147.32.84.165,112.167.221.161,2
147.32.84.165,112.192.171.251,4
147.32.84.165,112.192.41.2,50
147.32.84.165,112.195.89.245,4
147.32.84.165,112.198.64.43,2
147.32.84.165,112.198.64.75,106
147.32.84.165,112.198.79.31,2
147.32.84.165,112.201.53.119,2
147.32.84.165,112.202.124.158,2
147.32.84.165,112.203.95.173,4
147.32.84.165,112.205.21.143,2
147.32.84.165,112.205.94.236,4
147.32.84.165,112.222.10.181,4
147.32.84.165,112.229.43.247,4
147.32.84.165,112.23.30.5,580
147.32.84.165,112.233.151.89,4
147.32.84.165,112.233.227.186,532
147.32.84.165,112.233.62.151,10
147.32.84.165,112.234.148.154,6
147.32.84.165,112.234.216.135,116
147.32.84.165,112.235.183.44,4
147.32.84.165,112.237.238.131,4
147.32.84.165,112.238.93.90,8
147.32.84.165,112.239.150.194,269
147.32.84.165,112.241.199.97,4
147.32.84.165,112.244.104.172,2
147.32.84.165,112.254.68.172,14
147.32.84.165,112.254.70.74,4
147.32.84.165,112.5.23.143,4
147.32.84.165,112.67.28.64,4
147.32.84.165,112.71.10.192,6
147.32.84.165,112.90.148.214,4
147.32.84.165,112.92.145.163,6
147.32.84.165,112.95.64.119,2
147.32.84.165,113.0.250.109,82
147.32.84.165,113.1.79.252,88
147.32.84.165,113.107.89.175,321
147.32.84.165,113.120.46.184,4
147.32.84.165,113.123.135.169,304
147.32.84.165,113.125.246.219,4
147.32.84.165,113.126.217.96,4
147.32.84.165,113.127.34.191,4
147.32.84.165,113.127.85.49,186
147.32.84.165,113.128.153.206,10
147.32.84.165,113.132.59.247,106
147.32.84.165,113.139.70.222,4
147.32.84.165,113.162.118.122,2
147.32.84.165,113.167.233.61,4
147.32.84.165,113.167.238.176,2
147.32.84.165,113.169.17.71,2
147.32.84.165,113.199.221.128,2
147.32.84.165,113.22.150.174,2
147.32.84.165,113.22.98.181,2
147.32.84.165,113.227.184.104,4
147.32.84.165,113.231.105.15,6
147.32.84.165,113.235.252.34,8
147.32.84.165,113.243.90.197,2
147.32.84.165,113.249.211.151,682
147.32.84.165,113.254.215.33,4
147.32.84.165,113.61.241.36,438
147.32.84.165,113.70.250.4,10
147.32.84.165,113.73.242.224,6
147.32.84.165,113.74.54.94,104
147.32.84.165,113.83.106.3,2
147.32.84.165,113.84.112.183,94
147.32.84.165,113.96.152.57,2
147.32.84.165,113.97.107.202,2
147.32.84.165,114.143.118.30,4
147.32.84.165,114.150.24.180,2
147.32.84.165,114.156.7.65,2
147.32.84.165,114.22.213.83,2
147.32.84.165,114.238.29.110,2
147.32.84.165,114.239.188.235,4
147.32.84.165,114.243.126.105,182
147.32.84.165,114.249.222.15,1022
147.32.84.165,114.27.107.76,4
147.32.84.165,114.41.192.69,4
147.32.84.165,114.42.16.108,4
147.32.84.165,114.43.210.162,4
147.32.84.165,114.44.67.92,96
147.32.84.165,114.46.161.78,2
147.32.84.165,114.51.83.235,122
147.32.84.165,114.77.119.245,4
147.32.84.165,114.79.53.152,174
147.32.84.165,114.79.53.45,364
147.32.84.165,114.79.7.164,2
147.32.84.165,114.80.183.185,2
147.32.84.165,114.94.233.187,512
147.32.84.165,115.111.95.19,4
147.32.84.165,115.117.199.6,4
147.32.84.165,115.132.213.225,4
147.32.84.165,115.132.62.124,642
147.32.84.165,115.132.99.185,4
147.32.84.165,115.133.12.116,156
147.32.84.165,115.133.202.243,4
147.32.84.165,115.133.80.163,4
147.32.84.165,115.134.120.38,4
147.32.84.165,115.134.228.187,2
147.32.84.165,115.135.107.41,4
147.32.84.165,115.135.75.4,8
147.32.84.165,115.138.197.2,16
147.32.84.165,115.162.132.17,2
147.32.84.165,115.167.19.185,152
147.32.84.165,115.172.73.15,2
147.32.84.165,115.173.197.186,2
147.32.84.165,115.178.101.186,2
147.32.84.165,115.184.102.18,2
147.32.84.165,115.186.121.216,2
147.32.84.165,115.194.122.57,4
147.32.84.165,115.207.3.245,6
147.32.84.165,115.208.160.70,4
147.32.84.165,115.212.20.237,196
147.32.84.165,115.213.164.244,90
147.32.84.165,115.213.67.5,14
147.32.84.165,115.214.68.185,4
