timestamp,src_ip,dst_ip,protocol,packet_size,time_interval
2011-08-16 11:56:25,147.32.84.165,61.135.188.212,tcp,60,0.0
2011-08-16 11:56:25,147.32.84.165,61.135.188.212,tcp,60,0.0
2011-08-16 11:56:25,147.32.84.165,61.135.188.212,tcp,60,0.0
2011-08-16 11:56:26,61.135.188.212,147.32.84.165,tcp,60,1.0
2011-08-16 11:56:28,61.135.188.210,147.32.84.165,tcp,202,2.0
2011-08-16 11:56:28,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:28,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:28,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:28,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:29,61.135.188.210,147.32.84.165,tcp,60,1.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,80,1.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,80,0.0
2011-08-16 11:56:30,147.32.80.9,147.32.84.165,udp,193,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:30,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,76,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,76,0.0
2011-08-16 11:56:30,147.32.80.9,147.32.84.165,udp,133,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,80,0.0
2011-08-16 11:56:30,147.32.84.165,147.32.80.9,udp,80,0.0
2011-08-16 11:56:30,147.32.80.9,147.32.84.165,udp,137,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.189.50,tcp,62,0.0
2011-08-16 11:56:30,147.32.84.165,61.135.189.50,tcp,62,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,1.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:31,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:31,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:31,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,73,1.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,73,0.0
2011-08-16 11:56:32,147.32.80.9,147.32.84.165,udp,188,0.0
2011-08-16 11:56:32,147.32.84.165,220.181.111.147,tcp,62,0.0
2011-08-16 11:56:32,147.32.84.165,220.181.111.147,tcp,62,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,72,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,72,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,76,0.0
2011-08-16 11:56:32,147.32.84.165,147.32.80.9,udp,76,0.0
2011-08-16 11:56:32,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:32,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:33,220.181.111.147,147.32.84.165,tcp,62,1.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,190,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,190,0.0
2011-08-16 11:56:33,147.32.80.9,147.32.84.165,udp,265,0.0
2011-08-16 11:56:33,147.32.80.9,147.32.84.165,udp,269,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:33,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,192,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,192,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:33,147.32.84.165,147.32.84.255,udp,92,0.0
2011-08-16 11:56:33,220.181.111.147,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,220.181.111.147,147.32.84.165,tcp,521,0.0
2011-08-16 11:56:33,220.181.111.147,147.32.84.165,tcp,372,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,147.32.80.9,udp,73,0.0
2011-08-16 11:56:33,147.32.84.165,147.32.80.9,udp,73,0.0
2011-08-16 11:56:33,147.32.80.9,147.32.84.165,udp,235,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,62,0.0
2011-08-16 11:56:33,209.85.149.160,147.32.84.165,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,190,0.0
2011-08-16 11:56:33,147.32.84.165,209.85.149.160,tcp,190,0.0
2011-08-16 11:56:33,209.85.149.160,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,309,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,309,0.0
2011-08-16 11:56:33,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,275,0.0
2011-08-16 11:56:33,147.32.84.165,123.126.51.33,tcp,275,0.0
2011-08-16 11:56:33,220.181.111.147,147.32.84.165,tcp,839,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,220.181.111.147,tcp,60,0.0
2011-08-16 11:56:33,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:33,61.135.188.157,147.32.84.165,tcp,344,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.189.50,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.189.50,tcp,62,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:33,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,60,1.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,209.85.149.160,147.32.84.165,tcp,1399,0.0
2011-08-16 11:56:34,209.85.149.160,147.32.84.165,tcp,173,0.0
2011-08-16 11:56:34,147.32.84.165,209.85.149.160,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,209.85.149.160,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,62,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,4434,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,189,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,189,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:34,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,192,0.0
2011-08-16 11:56:34,147.32.84.165,61.135.188.157,tcp,192,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,687,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,372,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,372,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:34,123.126.51.33,147.32.84.165,tcp,1444,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:34,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,1.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1494,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,324,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,324,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,325,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,325,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,324,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,324,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,330,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,330,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,61.135.188.157,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,61.135.188.157,147.32.84.165,tcp,344,0.0
2011-08-16 11:56:35,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,61.135.188.157,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,4434,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,4155,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2851,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2519,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1107,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,147.32.80.9,udp,80,0.0
2011-08-16 11:56:35,147.32.84.165,147.32.80.9,udp,80,0.0
2011-08-16 11:56:35,147.32.80.9,147.32.84.165,udp,137,0.0
2011-08-16 11:56:35,147.32.84.165,220.181.69.213,tcp,62,0.0
2011-08-16 11:56:35,147.32.84.165,220.181.69.213,tcp,62,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2149,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:35,123.126.51.33,147.32.84.165,tcp,2695,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:35,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,1.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,123.126.51.33,147.32.84.165,tcp,4434,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,123.126.51.33,147.32.84.165,tcp,4434,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,123.126.51.33,147.32.84.165,tcp,2437,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,330,0.0
2011-08-16 11:56:36,147.32.84.165,123.126.51.33,tcp,330,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1514,1.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,61.135.188.210,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,286,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,286,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,4155,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,62,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,376,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,376,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,79,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:37,61.135.188.210,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:37,61.135.188.210,147.32.84.165,tcp,202,0.0
2011-08-16 11:56:37,61.135.188.210,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:37,147.32.84.165,61.135.188.210,tcp,62,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,2974,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,329,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1765,0.0
2011-08-16 11:56:37,123.126.51.33,147.32.84.165,tcp,1514,0.0
2011-08-16 11:56:37,147.32.84.165,123.126.51.33,tcp,60,0.0
