timestamp,packet_size_sum,packet_count
2011-08-19 08:46:17,137811,141
2011-08-19 08:46:18,33767,39
2011-08-19 08:46:19,179,1
2011-08-19 08:46:21,18246,21
2011-08-19 08:46:22,26969,29
2011-08-19 08:46:23,27061,32
2011-08-19 08:46:24,36921,45
2011-08-19 08:46:25,17940,20
2011-08-19 08:46:26,18876,24
2011-08-19 08:46:27,825,3
2011-08-19 08:46:29,1375,9
2011-08-19 08:46:31,8982,10
2011-08-19 08:46:33,644,6
2011-08-19 08:46:34,1600,16
2011-08-19 08:46:35,12255,23
2011-08-19 08:46:36,95,1
2011-08-19 08:46:37,18777,23
2011-08-19 08:46:38,825,3
2011-08-19 08:46:39,1378,9
2011-08-19 08:46:40,269,3
2011-08-19 08:46:41,10271,16
2011-08-19 08:46:42,825,3
2011-08-19 08:46:44,16005,20
2011-08-19 08:46:45,968,4
2011-08-19 08:46:46,9563,11
2011-08-19 08:46:48,6683,7
2011-08-19 08:46:50,825,3
2011-08-19 08:46:51,269,3
2011-08-19 08:46:52,17849,19
2011-08-19 08:46:53,9912,15
2011-08-19 08:46:54,208,2
2011-08-19 08:46:55,11447,15
2011-08-19 08:46:56,24354,24
2011-08-19 08:46:58,1157,7
2011-08-19 08:46:59,3108,6
2011-08-19 08:47:01,91,1
2011-08-19 08:47:02,20783,23
2011-08-19 08:47:03,825,3
2011-08-19 08:47:04,1178,6
2011-08-19 08:47:05,680,2
2011-08-19 08:47:07,4566,6
2011-08-19 08:47:08,1650,6
2011-08-19 08:47:09,8966,10
2011-08-19 08:47:10,269,3
2011-08-19 08:47:12,4634,6
2011-08-19 08:47:14,937,9
2011-08-19 08:47:15,269,3
2011-08-19 08:47:17,6766,8
2011-08-19 08:47:19,717,7
2011-08-19 08:47:20,480,3
2011-08-19 08:47:21,8669,12
2011-08-19 08:47:22,26160,28
2011-08-19 08:47:23,15016,17
2011-08-19 08:47:24,303935,320
2011-08-19 08:47:25,13176,12
2011-08-19 08:47:26,13319,13
2011-08-19 08:47:28,825,3
2011-08-19 08:47:29,8883,9
2011-08-19 08:47:32,825,3
2011-08-19 08:47:34,269,3
2011-08-19 08:47:35,45038,49
2011-08-19 08:47:36,55901,59
2011-08-19 08:47:37,35532,36
2011-08-19 08:47:38,46781,49
2011-08-19 08:47:39,14463,20
2011-08-19 08:47:41,20629,27
2011-08-19 08:47:42,74907,84
2011-08-19 08:47:43,90675,98
2011-08-19 08:47:44,37093,42
2011-08-19 08:47:45,32265,42
2011-08-19 08:47:46,25334,34
2011-08-19 08:47:47,23135,27
2011-08-19 08:47:48,550,6
2011-08-19 08:47:49,2283,3
2011-08-19 08:47:50,13868,20
2011-08-19 08:47:51,27096,32
2011-08-19 08:47:52,27797,36
2011-08-19 08:47:53,106998,113
2011-08-19 08:47:54,21600,26
2011-08-19 08:47:55,35532,36
2011-08-19 08:47:56,58013,61
2011-08-19 08:47:57,22925,25
2011-08-19 08:47:58,56413,60
2011-08-19 08:47:59,53670,58
2011-08-19 08:48:00,2465,5
2011-08-19 08:48:01,4483,5
2011-08-19 08:48:02,2283,3
2011-08-19 08:48:03,29077,31
2011-08-19 08:48:04,12012,16
2011-08-19 08:48:05,27041,31
2011-08-19 08:48:06,17812,18
2011-08-19 08:48:07,13947,15
2011-08-19 08:48:08,29015,31
2011-08-19 08:48:09,2552,6
2011-08-19 08:48:11,17865,19
2011-08-19 08:48:12,17750,18
2011-08-19 08:48:13,2196,2
2011-08-19 08:48:15,486,2
2011-08-19 08:48:16,8883,9
2011-08-19 08:48:17,3253,7
2011-08-19 08:48:18,36556,42
2011-08-19 08:48:19,18118,22
2011-08-19 08:48:20,9132,12
2011-08-19 08:48:21,5308,8
2011-08-19 08:48:22,2283,3
2011-08-19 08:48:23,754,9
2011-08-19 08:48:24,4112,10
2011-08-19 08:48:25,825,3
2011-08-19 08:48:27,119941,129
2011-08-19 08:48:28,259777,264
2011-08-19 08:48:29,2065,10
2011-08-19 08:48:30,1030,9
2011-08-19 08:48:32,143,1
2011-08-19 08:48:33,9028,10
2011-08-19 08:48:34,18446,20
2011-08-19 08:48:35,378,3
2011-08-19 08:48:37,32243,37
2011-08-19 08:48:38,970,4
2011-08-19 08:48:39,680,2
2011-08-19 08:48:40,828,3
2011-08-19 08:48:41,4752,8
2011-08-19 08:48:42,746,8
2011-08-19 08:48:43,6509,15
2011-08-19 08:48:44,10312,17
2011-08-19 08:48:45,94143,105
2011-08-19 08:48:46,77672,90
2011-08-19 08:48:47,39672,48
2011-08-19 08:48:48,98429,107
2011-08-19 08:48:49,33597,37
2011-08-19 08:48:50,46951,51
2011-08-19 08:48:51,85233,95
2011-08-19 08:48:52,44775,49
2011-08-19 08:48:53,45153,54
2011-08-19 08:48:54,54018,62
2011-08-19 08:48:55,63918,70
2011-08-19 08:48:56,64805,79
2011-08-19 08:48:57,24611,27
2011-08-19 08:48:58,1716197,1916
2011-08-19 08:48:59,1126304,1262
2011-08-19 08:49:00,702953,790
2011-08-19 08:49:01,2358574,2349
2011-08-19 08:49:02,2104173,2102
2011-08-19 08:49:03,2956916,2842
2011-08-19 08:49:04,131455,131
2011-08-19 08:49:05,33912,40
2011-08-19 08:49:06,109972,111
2011-08-19 08:49:07,141713,139
2011-08-19 08:49:08,93147,93
2011-08-19 08:49:09,131814,139
2011-08-19 08:49:10,160463,167
2011-08-19 08:49:11,185175,194
2011-08-19 08:49:12,275361,277
2011-08-19 08:49:13,238486,256
2011-08-19 08:49:14,234008,246
2011-08-19 08:49:15,142057,164
2011-08-19 08:49:16,116220,125
2011-08-19 08:49:17,162937,173
2011-08-19 08:49:18,64634,68
2011-08-19 08:49:19,55501,70
2011-08-19 08:49:20,75790,79
2011-08-19 08:49:21,17932,20
2011-08-19 08:49:22,73665,79
2011-08-19 08:49:23,29686,39
2011-08-19 08:49:24,100079,103
2011-08-19 08:49:25,22601,27
2011-08-19 08:49:26,68372,77
2011-08-19 08:49:27,91677,99
2011-08-19 08:49:28,100059,103
2011-08-19 08:49:29,73347,75
2011-08-19 08:49:30,62593,67
2011-08-19 08:49:31,201975,212
2011-08-19 08:49:32,166909,173
2011-08-19 08:49:33,30117,32
2011-08-19 08:49:34,38208,45
2011-08-19 08:49:35,3090,12
2011-08-19 08:49:36,20961,25
2011-08-19 08:49:37,55494,56
2011-08-19 08:49:38,825,3
2011-08-19 08:49:39,9516,16
2011-08-19 08:49:40,27084,32
2011-08-19 08:49:41,21020,25
2011-08-19 08:49:42,29015,31
2011-08-19 08:49:43,18840,24
2011-08-19 08:49:44,16199,23
2011-08-19 08:49:45,20401,25
2011-08-19 08:49:46,70641,83
2011-08-19 08:49:47,45261,49
2011-08-19 08:49:48,14741,23
2011-08-19 08:49:49,6683,7
2011-08-19 08:49:51,2283,3
2011-08-19 08:49:52,51098,52
2011-08-19 08:49:53,15779,19
2011-08-19 08:49:54,19506,29
2011-08-19 08:49:55,17849,19
2011-08-19 08:49:56,24615,27
2011-08-19 08:49:57,13366,14
2011-08-19 08:49:58,16474,20
2011-08-19 08:49:59,2695,7
2011-08-19 08:50:00,31358,34
2011-08-19 08:50:01,6683,7
2011-08-19 08:50:02,3933,9
2011-08-19 08:50:03,8966,10
2011-08-19 08:50:04,13366,14
2011-08-19 08:50:05,825,3
2011-08-19 08:50:06,825,3
2011-08-19 08:50:09,825,3
2011-08-19 08:50:11,825,3
2011-08-19 08:50:16,282,3
2011-08-19 08:50:19,179,1
2011-08-19 08:50:21,266,3
2011-08-19 08:50:22,145,1
2011-08-19 08:50:23,1854,9
2011-08-19 08:50:24,825,3
2011-08-19 08:50:25,949,5
2011-08-19 08:50:26,332,4
2011-08-19 08:50:29,143,1
2011-08-19 08:50:34,749,6
2011-08-19 08:50:38,1094,6
2011-08-19 08:50:41,828,3
2011-08-19 08:50:43,429,4
2011-08-19 08:50:44,825,3
2011-08-19 08:50:45,269,3
2011-08-19 08:50:47,1094,6
2011-08-19 08:50:48,1653,6
2011-08-19 08:50:49,1375,9
2011-08-19 08:50:53,754,9
2011-08-19 08:50:56,825,3
2011-08-19 08:50:57,864,7
2011-08-19 08:50:58,550,6
2011-08-19 08:50:59,550,6
2011-08-19 08:51:00,89630,95
2011-08-19 08:51:01,154285,161
2011-08-19 08:51:02,85543,96
2011-08-19 08:51:03,75713,79
2011-08-19 08:51:04,73761,79
2011-08-19 08:51:05,65227,69
2011-08-19 08:51:06,110664,108
2011-08-19 08:51:07,66998,69
2011-08-19 08:51:08,85147,100
2011-08-19 08:51:09,144987,147
2011-08-19 08:51:10,44332,44
2011-08-19 08:51:11,39849,39
2011-08-19 08:51:12,126831,131
2011-08-19 08:51:13,40955,45
2011-08-19 08:51:14,16619,21
2011-08-19 08:51:15,29612,32
2011-08-19 08:51:16,44874,49
2011-08-19 08:51:17,46952,56
2011-08-19 08:51:18,2615,7
2011-08-19 08:51:19,8966,10
2011-08-19 08:51:20,1094,6
2011-08-19 08:51:21,179,1
2011-08-19 08:51:23,204,3
2011-08-19 08:51:29,145,1
2011-08-19 08:51:30,680,2
2011-08-19 08:51:32,825,3
2011-08-19 08:51:33,825,3
2011-08-19 08:51:34,828,3
2011-08-19 08:51:38,970,4
2011-08-19 08:51:39,1508,5
2011-08-19 08:51:41,828,3
2011-08-19 08:51:47,825,3
2011-08-19 08:51:49,414,4
2011-08-19 08:51:50,680,2
2011-08-19 08:51:52,37771,50
2011-08-19 08:51:53,71588,77
2011-08-19 08:51:54,37960,40
2011-08-19 08:51:55,949,5
2011-08-19 08:51:56,269,3
2011-08-19 08:51:57,160,1
2011-08-19 08:51:58,9152,12
2011-08-19 08:51:59,22249,23
2011-08-19 08:52:00,11994,15
2011-08-19 08:52:01,1363,9
2011-08-19 08:52:02,825,3
2011-08-19 08:52:05,828,3
2011-08-19 08:52:06,414,4
2011-08-19 08:52:07,1160,5
2011-08-19 08:52:10,332,4
2011-08-19 08:52:12,145,1
2011-08-19 08:52:13,680,2
2011-08-19 08:52:15,755,5
2011-08-19 08:52:17,1832,7
2011-08-19 08:52:18,269,3
2011-08-19 08:52:19,749,6
2011-08-19 08:52:20,825,3
2011-08-19 08:52:23,473,6
2011-08-19 08:52:24,480,3
2011-08-19 08:52:28,825,3
2011-08-19 08:52:29,143,1
2011-08-19 08:52:32,190149,219
2011-08-19 08:52:33,1083110,1211
2011-08-19 08:52:34,961918,1078
2011-08-19 08:52:35,821235,918
2011-08-19 08:52:36,1183885,1138
2011-08-19 08:52:37,33209,33
2011-08-19 08:52:38,480,3
2011-08-19 08:52:40,825,3
2011-08-19 08:52:41,828,3
2011-08-19 08:52:42,825,3
2011-08-19 08:52:46,145,1
2011-08-19 08:52:47,1505,5
2011-08-19 08:52:48,825,3
2011-08-19 08:52:53,742,9
2011-08-19 08:52:54,282,3
2011-08-19 08:52:55,1650,6
2011-08-19 08:52:56,269,3
2011-08-19 08:52:57,1004,4
2011-08-19 08:52:58,1094,6
2011-08-19 08:53:01,281,3
2011-08-19 08:53:02,601,7
2011-08-19 08:53:03,825,3
2011-08-19 08:53:04,825,3
2011-08-19 08:53:05,968,4
2011-08-19 08:53:06,281,3
2011-08-19 08:53:07,1094,6
2011-08-19 08:53:08,825,3
2011-08-19 08:53:10,281,3
2011-08-19 08:53:11,269,3
2011-08-19 08:53:12,71864,77
2011-08-19 08:53:13,67489,71
2011-08-19 08:53:14,45385,49
2011-08-19 08:53:15,28154,32
2011-08-19 08:53:16,8883,9
2011-08-19 08:53:17,35711,37
2011-08-19 08:53:18,9711,12
2011-08-19 08:53:19,26649,27
2011-08-19 08:53:20,26649,27
2011-08-19 08:53:21,18032,21
2011-08-19 08:53:22,33332,34
2011-08-19 08:53:23,9087,12
2011-08-19 08:53:24,18515,24
2011-08-19 08:53:25,24449,25
2011-08-19 08:53:26,12822,18
2011-08-19 08:53:27,15835,19
2011-08-19 08:53:28,17849,19
2011-08-19 08:53:29,25277,28
2011-08-19 08:53:30,52385,64
2011-08-19 08:53:31,94978,112
2011-08-19 08:53:32,73885,81
2011-08-19 08:53:33,6683,7
2011-08-19 08:53:34,5308,8
2011-08-19 08:53:36,24532,26
2011-08-19 08:53:37,17932,20
2011-08-19 08:53:38,6683,7
2011-08-19 08:53:41,18760,23
2011-08-19 08:53:42,16474,20
2011-08-19 08:53:43,19665,27
2011-08-19 08:53:44,8966,10
2011-08-19 08:53:45,825,3
2011-08-19 08:53:50,2475,9
2011-08-19 08:53:53,204,3
2011-08-19 08:53:54,332,4
2011-08-19 08:53:56,1650,6
2011-08-19 08:53:57,18515,24
2011-08-19 08:53:58,46468,54
2011-08-19 08:53:59,22249,23
2011-08-19 08:54:00,9261,12
2011-08-19 08:54:01,6683,7
2011-08-19 08:54:04,9632,15
2011-08-19 08:54:07,825,3
2011-08-19 08:54:09,196,1
2011-08-19 08:54:10,1832,8
2011-08-19 08:54:16,179,1
2011-08-19 08:54:17,143,1
2011-08-19 08:54:19,825,3
2011-08-19 08:54:20,260,2
2011-08-19 08:54:21,825,3
2011-08-19 08:54:23,1029,6
2011-08-19 08:54:24,825,3
2011-08-19 08:54:25,145,1
2011-08-19 08:54:26,680,2
2011-08-19 08:54:27,269,3
2011-08-19 08:54:28,1169,10
2011-08-19 08:54:29,680,2
2011-08-19 08:54:31,145,1
2011-08-19 08:54:32,1698,11
2011-08-19 08:54:34,145,1
2011-08-19 08:54:35,680,2
2011-08-19 08:54:36,825,3
2011-08-19 08:54:37,269,3
2011-08-19 08:54:39,269,3
2011-08-19 08:54:41,1366,9
2011-08-19 08:54:42,47498,53
2011-08-19 08:54:43,118670,124
2011-08-19 08:54:44,67016,72
2011-08-19 08:54:45,62181,63
2011-08-19 08:54:46,9215,13
2011-08-19 08:54:47,75547,77
2011-08-19 08:54:48,9722,18
2011-08-19 08:54:49,66473,81
2011-08-19 08:54:50,37875,40
2011-08-19 08:54:51,61771,68
2011-08-19 08:54:52,115313,115
2011-08-19 08:54:53,42874,51
2011-08-19 08:54:54,49001,51
2011-08-19 08:54:55,24366,24
2011-08-19 08:54:56,1533,9
2011-08-19 08:54:57,95847,98
2011-08-19 08:54:58,25076,31
2011-08-19 08:54:59,71481,74
2011-08-19 08:55:00,48732,48
2011-08-19 08:55:01,8883,9
2011-08-19 08:55:02,62098,62
2011-08-19 08:55:03,24718,28
2011-08-19 08:55:04,26649,27
2011-08-19 08:55:05,20529,24
2011-08-19 08:55:06,20132,22
2011-08-19 08:55:07,23305,28
2011-08-19 08:55:08,4761,7
2011-08-19 08:55:16,985,4
2011-08-19 08:55:17,825,3
2011-08-19 08:55:19,1829,7
2011-08-19 08:55:23,204,3
2011-08-19 08:55:24,825,3
2011-08-19 08:55:25,825,3
2011-08-19 08:55:27,107635,116
2011-08-19 08:55:28,108276,114
2011-08-19 08:55:29,104479,107
2011-08-19 08:55:30,133660,140
2011-08-19 08:55:33,521,4
2011-08-19 08:55:34,143,1
2011-08-19 08:55:36,749,6
2011-08-19 08:55:37,945,5
2011-08-19 08:55:38,1037,5
2011-08-19 08:55:39,825,3
2011-08-19 08:55:41,828,3
2011-08-19 08:55:46,825,3
2011-08-19 08:55:48,825,3
2011-08-19 08:55:49,825,3
2011-08-19 08:55:53,1780,8
2011-08-19 08:55:54,74,1
2011-08-19 08:55:59,828,3
2011-08-19 08:56:04,1650,6
2011-08-19 08:56:05,145,1
2011-08-19 08:56:06,680,2
2011-08-19 08:56:09,145,1
2011-08-19 08:56:10,680,2
2011-08-19 08:56:11,538,6
2011-08-19 08:56:12,101276,110
2011-08-19 08:56:13,154202,160
2011-08-19 08:56:17,179,1
2011-08-19 08:56:21,266,3
2011-08-19 08:56:23,4382,26
2011-08-19 08:56:24,902,4
2011-08-19 08:56:25,825,3
2011-08-19 08:56:26,825,3
2011-08-19 08:56:28,2667,16
2011-08-19 08:56:29,733,6
2011-08-19 08:56:30,492,4
2011-08-19 08:56:32,1661,11
2011-08-19 08:56:33,3406,23
2011-08-19 08:56:34,27430,31
2011-08-19 08:56:35,65892,70
2011-08-19 08:56:36,29432,32
2011-08-19 08:56:38,1410,10
2011-08-19 08:56:39,39727,45
2011-08-19 08:56:40,20217,21
2011-08-19 08:56:41,2117,8
2011-08-19 08:56:42,1597,13
2011-08-19 08:56:43,3886,10
2011-08-19 08:56:44,34823,41
2011-08-19 08:56:45,38232,40
2011-08-19 08:56:46,960,4
2011-08-19 08:56:47,1094,6
2011-08-19 08:56:49,46451,55
2011-08-19 08:56:50,12856,21
2011-08-19 08:56:52,143,1
2011-08-19 08:56:53,481,5
2011-08-19 08:56:54,24905,27
2011-08-19 08:56:55,5223,7
2011-08-19 08:56:56,13925,17
2011-08-19 08:56:57,680,2
2011-08-19 08:56:58,2492,4
2011-08-19 08:56:59,680,2
2011-08-19 08:57:00,18021,19
2011-08-19 08:57:01,42630,44
2011-08-19 08:57:02,269,3
2011-08-19 08:57:03,688,5
2011-08-19 08:57:04,12258,16
2011-08-19 08:57:06,9911,13
2011-08-19 08:57:07,26805,27
2011-08-19 08:57:08,11584,14
2011-08-19 08:57:09,1018,9
2011-08-19 08:57:10,480,3
2011-08-19 08:57:11,293,2
2011-08-19 08:57:12,3321,7
2011-08-19 08:57:13,31010,38
2011-08-19 08:57:16,9237,11
2011-08-19 08:57:17,1650,6
2011-08-19 08:57:18,825,3
2011-08-19 08:57:19,179,1
2011-08-19 08:57:20,825,3
2011-08-19 08:57:21,120,2
2011-08-19 08:57:22,212,2
2011-08-19 08:57:23,338,4
2011-08-19 08:57:24,223701,239
2011-08-19 08:57:25,200254,206
2011-08-19 08:57:27,828,3
2011-08-19 08:57:32,825,3
2011-08-19 08:57:33,208,2
2011-08-19 08:57:34,2493,9
2011-08-19 08:57:35,831,3
2011-08-19 08:57:36,831,3
2011-08-19 08:57:37,2490,9
2011-08-19 08:57:38,3324,12
2011-08-19 08:57:39,1662,6
2011-08-19 08:57:41,1659,6
2011-08-19 08:57:42,9129,33
2011-08-19 08:57:43,1033,5
2011-08-19 08:57:44,2776,11
2011-08-19 08:57:45,1376,4
2011-08-19 08:57:46,1799,7
2011-08-19 08:57:47,2344,8
2011-08-19 08:57:48,976,4
2011-08-19 08:57:49,680,2
2011-08-19 08:57:50,1656,6
2011-08-19 08:57:51,1021,4
2011-08-19 08:57:52,1007,5
2011-08-19 08:57:53,442,5
2011-08-19 08:57:54,3009,24
2011-08-19 08:57:55,833,8
2011-08-19 08:57:56,625,6
2011-08-19 08:57:57,1965,9
2011-08-19 08:57:58,3457,13
2011-08-19 08:57:59,5666,20
2011-08-19 08:58:00,3324,12
2011-08-19 08:58:01,3324,12
2011-08-19 08:58:02,5996,22
2011-08-19 08:58:03,4357,17
2011-08-19 08:58:04,2493,9
2011-08-19 08:58:05,2493,9
2011-08-19 08:58:06,1805,7
2011-08-19 08:58:07,5669,40
2011-08-19 08:58:08,858,6
2011-08-19 08:58:09,1716,12
2011-08-19 08:58:10,1716,12
2011-08-19 08:58:11,1254,6
2011-08-19 08:58:12,3325,18
2011-08-19 08:58:13,2160,18
2011-08-19 08:58:14,2466,19
2011-08-19 08:58:15,183467,223
2011-08-19 08:58:16,137631,149
2011-08-19 08:58:17,1898,13
2011-08-19 08:58:18,429,3
2011-08-19 08:58:19,950,7
2011-08-19 08:58:20,1573,11
2011-08-19 08:58:21,2112,12
2011-08-19 08:58:22,572,4
2011-08-19 08:58:23,1417,11
2011-08-19 08:58:24,2188,17
2011-08-19 08:58:25,2907,21
2011-08-19 08:58:26,2574,18
2011-08-19 08:58:27,3795,21
2011-08-19 08:58:28,140,1
2011-08-19 08:58:29,698,6
2011-08-19 08:58:30,2311,13
2011-08-19 08:58:31,3206,20
2011-08-19 08:58:32,429,3
2011-08-19 08:58:33,1287,9
2011-08-19 08:58:34,2987,19
2011-08-19 08:58:35,2197,17
2011-08-19 08:58:37,2064,12
2011-08-19 08:58:38,429,3
2011-08-19 08:58:39,1382,10
2011-08-19 08:58:40,95,1
2011-08-19 08:58:41,1209,6
2011-08-19 08:58:42,1254,6
2011-08-19 08:58:43,1001,7
2011-08-19 08:58:44,2684,16
2011-08-19 08:58:45,1287,9
2011-08-19 08:58:46,1969,11
2011-08-19 08:58:48,1430,10
2011-08-19 08:58:49,1287,9
2011-08-19 08:58:50,3268,21
2011-08-19 08:58:51,1338,9
2011-08-19 08:58:52,810,6
2011-08-19 08:58:53,2242,14
2011-08-19 08:58:54,2574,18
2011-08-19 08:58:55,2145,15
2011-08-19 08:58:56,3402,21
2011-08-19 08:58:57,2145,15
