src_ip,dst_ip,communication_count
147.32.84.165,128.121.125.217,3
147.32.84.165,128.121.85.2,24
147.32.84.165,128.200.1.6,3
147.32.84.165,128.241.52.1,3
147.32.84.165,128.242.120.13,3
147.32.84.165,128.250.158.190,3
147.32.84.165,128.8.10.90,1
147.32.84.165,129.1.11.86,3
147.32.84.165,129.121.213.2,3
147.32.84.165,129.121.69.100,3
147.32.84.165,129.178.88.73,3
147.32.84.165,129.41.169.122,3
147.32.84.165,130.126.121.163,6
147.32.84.165,130.164.80.5,6
147.32.84.165,130.164.80.6,3
147.32.84.165,130.220.2.1,3
147.32.84.165,130.56.66.57,3
147.32.84.165,131.114.68.99,3
147.32.84.165,132.156.37.17,3
147.32.84.165,132.215.17.4,3
147.32.84.165,132.247.146.65,3
147.32.84.165,132.72.23.16,6
147.32.84.165,132.72.23.17,6
147.32.84.165,133.6.157.199,4
147.32.84.165,134.129.200.67,3
147.32.84.165,135.11.29.14,3
147.32.84.165,137.207.32.19,3
147.32.84.165,137.254.16.78,5
147.32.84.165,139.146.141.66,3
147.32.84.165,139.175.54.239,3
147.32.84.165,139.177.224.65,3
147.32.84.165,139.78.133.14,3
147.32.84.165,14.98.87.197,7
147.32.84.165,140.242.16.25,3
147.32.84.165,141.194.10.236,3
147.32.84.165,142.20.63.50,6
147.32.84.165,142.55.2.48,6
147.32.84.165,143.107.171.10,7
147.32.84.165,143.166.224.193,6
147.32.84.165,143.166.83.183,3
147.32.84.165,143.248.116.51,3
147.32.84.165,145.253.153.250,3
147.32.84.165,146.141.15.6,3
147.32.84.165,147.187.10.115,6
147.32.84.165,147.32.80.9,805
147.32.84.165,147.32.84.102,11
147.32.84.165,147.32.84.171,90
147.32.84.165,147.32.84.181,8
147.32.84.165,147.32.84.19,13
147.32.84.165,147.32.84.218,12
147.32.84.165,147.32.84.227,82
147.32.84.165,147.32.84.230,20
147.32.84.165,147.32.84.255,246
147.32.84.165,147.32.84.68,8
147.32.84.165,147.32.84.95,6
147.32.84.165,147.32.96.45,59
147.32.84.165,148.123.15.75,8
147.32.84.165,148.177.3.75,3
147.32.84.165,149.170.190.144,3
147.32.84.165,15.192.0.85,3
147.32.84.165,150.135.40.105,3
147.32.84.165,150.186.92.225,6
147.32.84.165,150.217.5.100,3
147.32.84.165,150.70.88.129,3
147.32.84.165,151.151.26.142,3
147.32.84.165,151.151.26.152,6
147.32.84.165,154.32.105.132,3
147.32.84.165,155.212.33.146,3
147.32.84.165,155.230.10.252,3
147.32.84.165,155.70.32.98,3
147.32.84.165,155.97.153.147,6
147.32.84.165,157.205.238.165,3
147.32.84.165,157.55.0.137,12
147.32.84.165,158.35.238.238,3
147.32.84.165,158.93.190.116,3
147.32.84.165,159.134.198.135,3
147.32.84.165,160.15.14.8,3
147.32.84.165,161.58.16.34,12
147.32.84.165,161.58.18.5,3
147.32.84.165,162.39.147.49,3
147.32.84.165,163.192.2.18,3
147.32.84.165,163.21.59.10,4
147.32.84.165,163.247.62.61,3
147.32.84.165,163.5.42.12,3
147.32.84.165,164.139.14.160,3
147.32.84.165,165.21.74.113,6
147.32.84.165,165.21.74.114,8
147.32.84.165,165.21.74.116,9
147.32.84.165,165.21.74.118,3
147.32.84.165,165.21.74.121,15
147.32.84.165,165.21.74.122,36
147.32.84.165,165.212.65.113,6
147.32.84.165,165.212.8.32,6
147.32.84.165,166.70.74.114,3
147.32.84.165,167.127.98.30,3
147.32.84.165,167.138.239.95,3
147.32.84.165,167.230.202.15,3
147.32.84.165,168.110.95.1,3
147.32.84.165,168.144.68.74,3
147.32.84.165,168.215.102.170,6
147.32.84.165,168.243.220.232,3
147.32.84.165,168.61.70.66,3
147.32.84.165,168.61.70.72,3
147.32.84.165,168.95.5.14,3
147.32.84.165,168.95.5.17,3
147.32.84.165,168.95.5.19,3
147.32.84.165,168.95.5.2,6
147.32.84.165,168.95.5.24,3
147.32.84.165,168.95.5.30,3
147.32.84.165,168.95.5.38,9
147.32.84.165,168.95.5.40,3
147.32.84.165,168.95.5.42,3
147.32.84.165,168.95.5.43,3
147.32.84.165,168.95.5.56,3
147.32.84.165,168.95.5.63,3
147.32.84.165,168.95.5.66,3
147.32.84.165,168.95.5.68,3
147.32.84.165,168.95.5.74,3
147.32.84.165,168.95.5.75,3
147.32.84.165,168.95.6.53,3
147.32.84.165,168.95.6.70,3
147.32.84.165,17.148.17.43,6
147.32.84.165,17.148.17.44,3
147.32.84.165,170.224.49.13,3
147.32.84.165,170.64.0.111,3
147.32.84.165,171.67.219.73,3
147.32.84.165,173.0.129.6,3
147.32.84.165,173.0.137.227,3
147.32.84.165,173.10.227.233,3
147.32.84.165,173.192.170.88,986
147.32.84.165,173.193.193.4,3
147.32.84.165,173.201.33.10,53
147.32.84.165,173.203.122.118,3
147.32.84.165,173.203.27.138,6
147.32.84.165,173.212.188.85,6
147.32.84.165,173.227.207.20,3
147.32.84.165,173.227.91.231,3
147.32.84.165,173.236.31.226,11835
147.32.84.165,173.241.240.4,718
147.32.84.165,173.241.240.6,62
147.32.84.165,173.241.240.7,18
147.32.84.165,173.247.252.128,3
147.32.84.165,173.51.1.83,3
147.32.84.165,174.120.23.67,3
147.32.84.165,174.123.157.154,15
147.32.84.165,174.123.49.130,3
147.32.84.165,174.128.246.102,6108
147.32.84.165,174.129.193.6,53
147.32.84.165,174.133.57.141,29
147.32.84.165,174.143.82.64,3
147.32.84.165,174.143.82.68,3
147.32.84.165,174.143.82.88,3
147.32.84.165,174.36.246.56,11
147.32.84.165,174.37.108.140,3
147.32.84.165,174.37.196.55,5514
147.32.84.165,175.100.132.205,9
147.32.84.165,178.121.31.113,3
147.32.84.165,178.122.100.224,2
147.32.84.165,178.122.22.89,3
147.32.84.165,178.122.240.223,4
147.32.84.165,178.122.247.101,4
147.32.84.165,178.122.89.175,7
147.32.84.165,178.123.10.51,2
147.32.84.165,178.123.195.112,5
147.32.84.165,178.123.248.251,3
147.32.84.165,178.124.94.49,3
147.32.84.165,178.125.172.9,6
147.32.84.165,178.125.53.75,4
147.32.84.165,178.133.119.252,2
147.32.84.165,178.133.29.206,5
147.32.84.165,178.137.128.94,4
147.32.84.165,178.137.7.22,3
147.32.84.165,178.150.146.54,8
147.32.84.165,178.151.76.180,3
147.32.84.165,178.165.97.227,3
147.32.84.165,178.90.22.31,2
147.32.84.165,178.90.6.143,3
147.32.84.165,178.95.10.210,2
147.32.84.165,180.222.136.3,3
147.32.84.165,180.241.97.224,8
147.32.84.165,180.242.10.201,3
147.32.84.165,180.251.135.144,4
147.32.84.165,182.0.125.28,3
147.32.84.165,182.177.235.90,2
147.32.84.165,182.2.117.2,5
147.32.84.165,182.72.80.42,4
147.32.84.165,183.177.144.152,3
147.32.84.165,183.83.68.80,1
147.32.84.165,184.106.213.57,10
147.32.84.165,184.154.10.50,33
147.32.84.165,184.154.89.154,13003
147.32.84.165,184.164.142.139,6
147.32.84.165,184.172.33.106,3
147.32.84.165,184.182.187.229,3
147.32.84.165,184.191.34.121,3
147.32.84.165,184.82.147.251,1019
147.32.84.165,184.82.147.252,974
147.32.84.165,184.82.148.43,933
147.32.84.165,184.82.148.44,735
147.32.84.165,184.82.155.107,464
147.32.84.165,184.82.155.108,390
147.32.84.165,186.110.109.63,7
147.32.84.165,186.195.32.2,3
147.32.84.165,186.202.4.42,3
147.32.84.165,186.90.182.143,4
147.32.84.165,187.106.81.34,6
147.32.84.165,187.32.102.6,3
147.32.84.165,188.121.52.56,3
147.32.84.165,188.173.49.47,2
147.32.84.165,188.72.216.51,3
147.32.84.165,189.21.116.60,6
147.32.84.165,189.212.138.52,6
147.32.84.165,189.242.185.74,2
147.32.84.165,189.42.60.60,3
147.32.84.165,190.107.110.169,3
147.32.84.165,190.114.77.46,6
147.32.84.165,190.122.143.202,6
147.32.84.165,190.136.214.243,4
147.32.84.165,190.151.53.33,6
147.32.84.165,190.204.173.239,3
147.32.84.165,190.37.39.215,4
147.32.84.165,190.5.69.5,3
147.32.84.165,190.53.151.16,5
147.32.84.165,190.55.176.74,5
147.32.84.165,190.72.90.65,2
147.32.84.165,190.77.235.75,7
147.32.84.165,190.79.152.22,2
147.32.84.165,192.118.80.172,3
147.32.84.165,192.135.120.61,3
147.32.84.165,192.217.192.252,3
147.32.84.165,192.33.4.12,1
147.32.84.165,192.48.157.12,3
147.32.84.165,192.52.233.80,3
147.32.84.165,192.58.128.30,1
147.32.84.165,192.85.154.103,3
147.32.84.165,192.96.15.125,3
147.32.84.165,193.109.254.67,3
147.32.84.165,193.109.255.147,3
147.32.84.165,193.110.85.38,3
147.32.84.165,193.120.142.92,3
147.32.84.165,193.165.254.6,3
147.32.84.165,193.17.222.131,3
147.32.84.165,193.180.251.37,3
147.32.84.165,193.180.251.59,3
147.32.84.165,193.198.2.3,3
147.32.84.165,193.200.87.21,3
147.32.84.165,193.203.96.3,3
147.32.84.165,193.220.38.27,2
147.32.84.165,193.23.181.44,10686
147.32.84.165,193.25.197.210,3
147.32.84.165,193.251.214.113,3
147.32.84.165,193.252.22.143,3
147.32.84.165,193.252.22.184,3
147.32.84.165,193.252.22.186,6
147.32.84.165,193.252.22.65,3
147.32.84.165,193.252.22.92,3
147.32.84.165,193.253.177.101,3
147.32.84.165,193.26.47.132,3
147.32.84.165,193.49.37.67,3
147.32.84.165,193.53.188.112,3
147.32.84.165,194.0.130.47,3
147.32.84.165,194.1.150.66,3
147.32.84.165,194.105.190.18,3
147.32.84.165,194.106.220.35,3
147.32.84.165,194.109.24.134,3
147.32.84.165,194.109.24.138,6
147.32.84.165,194.109.24.139,3
147.32.84.165,194.116.198.18,3
147.32.84.165,194.116.198.95,3
147.32.84.165,194.150.245.6,3
147.32.84.165,194.151.221.83,3
147.32.84.165,194.153.145.93,3
147.32.84.165,194.177.33.227,3
147.32.84.165,194.2.0.84,3
147.32.84.165,194.224.239.225,3
147.32.84.165,194.232.133.220,3
147.32.84.165,194.242.61.28,3
147.32.84.165,194.248.190.66,3
147.32.84.165,194.42.191.233,3
147.32.84.165,194.67.211.76,6
147.32.84.165,194.71.21.134,3
147.32.84.165,194.78.113.90,3
147.32.84.165,194.79.77.130,3
147.32.84.165,194.90.181.145,3
147.32.84.165,194.90.9.19,3
147.32.84.165,195.102.249.132,3
147.32.84.165,195.113.232.73,32
147.32.84.165,195.113.232.74,9
147.32.84.165,195.113.232.75,5
147.32.84.165,195.113.232.81,15
147.32.84.165,195.113.232.82,60
147.32.84.165,195.113.232.83,117
147.32.84.165,195.113.232.88,553
147.32.84.165,195.113.232.89,30
147.32.84.165,195.113.232.90,338
147.32.84.165,195.113.232.91,13
147.32.84.165,195.113.232.96,439
147.32.84.165,195.113.232.97,53
147.32.84.165,195.113.232.98,96
147.32.84.165,195.113.232.99,55
147.32.84.165,195.130.137.67,3
147.32.84.165,195.130.90.41,6
147.32.84.165,195.137.161.8,3
147.32.84.165,195.14.4.101,3
147.32.84.165,195.145.27.145,3
147.32.84.165,195.156.147.12,3
147.32.84.165,195.186.18.144,3
147.32.84.165,195.200.70.104,3
147.32.84.165,195.200.70.95,3
147.32.84.165,195.22.8.78,3
147.32.84.165,195.23.53.116,3
147.32.84.165,195.238.5.129,3
147.32.84.165,195.245.230.83,3
147.32.84.165,195.29.149.180,3
147.32.84.165,195.38.96.39,3
147.32.84.165,195.47.215.249,3
147.32.84.165,195.50.106.142,45
147.32.84.165,195.7.102.21,3
147.32.84.165,195.70.198.9,3
147.32.84.165,195.74.38.202,3
147.32.84.165,195.75.94.104,3
147.32.84.165,195.75.94.108,3
147.32.84.165,195.75.94.98,3
147.32.84.165,195.76.106.170,3
147.32.84.165,195.76.55.75,3
147.32.84.165,195.88.117.3,3
147.32.84.165,195.88.191.59,116
147.32.84.165,195.90.96.67,3
147.32.84.165,195.90.97.34,3
147.32.84.165,196.0.35.154,1
147.32.84.165,196.13.158.33,3
147.32.84.165,196.192.41.18,4
147.32.84.165,196.2.13.199,5
147.32.84.165,196.2.147.247,3
147.32.84.165,196.205.12.237,3
147.32.84.165,196.218.117.248,3
147.32.84.165,196.23.143.5,3
147.32.84.165,196.25.36.7,3
147.32.84.165,196.34.191.132,3
147.32.84.165,196.38.113.23,3
147.32.84.165,196.46.196.3,6
147.32.84.165,196.8.104.18,3
147.32.84.165,198.103.152.58,3
147.32.84.165,198.170.105.119,3
147.32.84.165,198.185.24.87,3
147.32.84.165,198.189.24.40,3
147.32.84.165,198.36.33.47,3
147.32.84.165,198.41.9.32,5
147.32.84.165,198.66.164.253,3
147.32.84.165,198.77.13.239,3
147.32.84.165,198.96.178.145,3
147.32.84.165,199.191.107.186,3
147.32.84.165,199.217.10.203,9
147.32.84.165,199.228.142.101,6
147.32.84.165,199.228.142.102,3
147.32.84.165,199.239.254.18,24
147.32.84.165,199.26.167.215,3
147.32.84.165,199.59.163.170,5
147.32.84.165,199.81.10.62,3
147.32.84.165,199.91.33.184,3
147.32.84.165,2.21.100.16,5
147.32.84.165,20.132.170.5,3
147.32.84.165,200.10.152.53,3
147.32.84.165,200.104.20.184,2
147.32.84.165,200.143.5.118,3
147.32.84.165,200.144.74.27,3
147.32.84.165,200.147.36.13,12
147.32.84.165,200.152.177.10,3
147.32.84.165,200.155.87.21,6
147.32.84.165,200.161.192.230,5
147.32.84.165,200.168.146.138,2
147.32.84.165,200.196.152.9,3
147.32.84.165,200.206.208.45,1
147.32.84.165,200.206.215.4,2
147.32.84.165,200.213.30.210,3
147.32.84.165,200.245.83.211,3
147.32.84.165,200.252.60.27,3
147.32.84.165,200.27.124.197,3
147.32.84.165,200.29.244.194,2
147.32.84.165,200.32.104.82,3
147.32.84.165,200.37.120.19,3
147.32.84.165,200.41.237.69,3
147.32.84.165,200.42.208.2,3
147.32.84.165,200.48.7.157,3
147.32.84.165,200.51.80.21,3
147.32.84.165,200.53.110.7,4
147.32.84.165,200.54.151.131,3
147.32.84.165,200.61.224.170,3
147.32.84.165,200.69.107.59,3
147.32.84.165,200.72.136.190,3
147.32.84.165,200.73.70.106,3
147.32.84.165,200.75.0.70,3
147.32.84.165,200.75.140.165,3
147.32.84.165,200.80.144.166,3
147.32.84.165,200.91.27.32,6
147.32.84.165,200.95.144.74,3
147.32.84.165,201.131.48.26,3
147.32.84.165,201.132.220.14,7
147.32.84.165,201.160.226.207,6
147.32.84.165,201.165.227.159,5
147.32.84.165,201.193.44.200,3
147.32.84.165,201.2.114.148,3
147.32.84.165,201.249.127.77,7
147.32.84.165,201.65.242.60,5
147.32.84.165,201.67.253.254,5
147.32.84.165,201.91.126.75,3
147.32.84.165,202.106.32.73,8
147.32.84.165,202.108.252.141,3
147.32.84.165,202.108.67.233,3
147.32.84.165,202.109.187.132,5
147.32.84.165,202.112.126.217,3
147.32.84.165,202.128.0.48,3
147.32.84.165,202.129.54.51,1
147.32.84.165,202.131.27.71,3
147.32.84.165,202.134.61.252,6
147.32.84.165,202.137.234.30,6
147.32.84.165,202.141.255.46,5
147.32.84.165,202.144.65.81,3
147.32.84.165,202.146.123.1,3
147.32.84.165,202.152.60.3,3
147.32.84.165,202.153.104.23,3
147.32.84.165,202.153.32.135,3
147.32.84.165,202.162.229.17,3
147.32.84.165,202.162.96.13,3
147.32.84.165,202.164.57.158,2
147.32.84.165,202.168.25.162,3
147.32.84.165,202.172.28.162,3
147.32.84.165,202.179.178.24,3
147.32.84.165,202.2.82.207,3
147.32.84.165,202.214.41.103,3
147.32.84.165,202.221.162.79,3
147.32.84.165,202.238.83.11,3
147.32.84.165,202.3.77.187,3
147.32.84.165,202.41.136.81,3
147.32.84.165,202.44.45.5,3
147.32.84.165,202.67.240.102,3
147.32.84.165,202.75.53.173,3
147.32.84.165,202.80.173.5,6
147.32.84.165,202.86.18.246,3
147.32.84.165,202.9.159.34,4
147.32.84.165,202.95.154.126,9
147.32.84.165,203.127.37.73,3
147.32.84.165,203.127.83.175,6
147.32.84.165,203.131.74.12,15
147.32.84.165,203.138.181.112,3
147.32.84.165,203.142.24.35,3
147.32.84.165,203.151.232.194,3
147.32.84.165,203.167.0.18,6
147.32.84.165,203.169.255.16,3
147.32.84.165,203.183.218.25,3
147.32.84.165,203.183.81.32,3
147.32.84.165,203.188.197.119,75
147.32.84.165,203.228.172.80,3
147.32.84.165,203.231.153.200,3
147.32.84.165,203.237.240.2,3
147.32.84.165,203.84.189.77,3
147.32.84.165,204.11.209.99,3
147.32.84.165,204.126.122.130,3
147.32.84.165,204.127.208.75,33
147.32.84.165,204.127.217.16,24
147.32.84.165,204.13.78.130,3
147.32.84.165,204.136.80.100,3
147.32.84.165,204.2.197.201,5
147.32.84.165,204.209.205.52,6
147.32.84.165,204.227.183.215,3
147.32.84.165,204.232.236.136,3
147.32.84.165,204.232.236.140,6
147.32.84.165,204.232.236.147,3
147.32.84.165,204.232.236.158,3
147.32.84.165,204.232.236.212,3
147.32.84.165,204.232.236.252,3
147.32.84.165,204.255.212.244,3
147.32.84.165,204.89.9.25,3
147.32.84.165,204.93.183.38,3
147.32.84.165,204.93.223.146,5
147.32.84.165,204.94.92.91,3
147.32.84.165,205.166.218.186,3
147.32.84.165,205.178.132.80,3
147.32.84.165,205.178.149.7,51
147.32.84.165,205.188.103.1,123
147.32.84.165,205.188.103.2,185
147.32.84.165,205.188.146.193,195
147.32.84.165,205.188.146.194,135
147.32.84.165,205.188.156.193,519
147.32.84.165,205.188.156.219,3
147.32.84.165,205.188.159.42,204
147.32.84.165,205.188.186.137,163
147.32.84.165,205.188.186.167,107
147.32.84.165,205.188.190.1,110
147.32.84.165,205.188.190.2,465
147.32.84.165,205.188.59.193,429
147.32.84.165,205.188.59.194,144
147.32.84.165,205.200.74.75,3
147.32.84.165,205.235.52.11,3
147.32.84.165,205.252.14.32,3
147.32.84.165,206.122.102.56,3
147.32.84.165,206.183.28.116,3
147.32.84.165,206.192.47.244,3
147.32.84.165,206.222.227.2,16
147.32.84.165,206.225.164.180,3
147.32.84.165,206.225.164.234,3
147.32.84.165,206.251.228.150,3
147.32.84.165,206.46.232.11,48
147.32.84.165,206.54.145.17,6
147.32.84.165,206.71.177.151,3
147.32.84.165,206.71.181.7,3
147.32.84.165,206.81.145.5,3
147.32.84.165,207.115.11.16,51
147.32.84.165,207.115.20.21,18
147.32.84.165,207.115.20.22,21
147.32.84.165,207.115.20.23,87
147.32.84.165,207.115.21.20,9
147.32.84.165,207.115.21.22,111
147.32.84.165,207.115.21.24,120
147.32.84.165,207.115.36.20,3
147.32.84.165,207.115.36.21,3
147.32.84.165,207.115.36.22,48
147.32.84.165,207.115.36.23,3
147.32.84.165,207.115.37.20,3
147.32.84.165,207.115.37.21,3
147.32.84.165,207.115.37.22,9
147.32.84.165,207.115.37.23,36
147.32.84.165,207.121.52.205,3
147.32.84.165,207.126.147.10,9
147.32.84.165,207.126.147.12,3
147.32.84.165,207.126.147.13,3
147.32.84.165,207.130.95.53,3
147.32.84.165,207.130.95.54,3
147.32.84.165,207.166.192.59,3
147.32.84.165,207.171.178.25,3
147.32.84.165,207.171.184.25,3
147.32.84.165,207.172.157.50,6
147.32.84.165,207.173.161.49,3
147.32.84.165,207.191.230.136,6
147.32.84.165,207.193.249.2,3
147.32.84.165,207.214.111.53,3
147.32.84.165,207.232.61.93,3
147.32.84.165,207.25.182.22,3
147.32.84.165,207.250.230.21,3
147.32.84.165,207.44.238.147,3
147.32.84.165,207.5.72.155,3
147.32.84.165,207.57.18.92,12
147.32.84.165,207.69.189.219,3
147.32.84.165,207.8.173.121,3
147.32.84.165,208.104.244.55,3
147.32.84.165,208.15.91.13,3
147.32.84.165,208.177.94.80,3
147.32.84.165,208.185.174.190,6
147.32.84.165,208.254.9.199,6
147.32.84.165,208.40.195.230,3
147.32.84.165,208.43.248.154,3
147.32.84.165,208.43.248.158,3
147.32.84.165,208.43.37.100,6
147.32.84.165,208.47.184.2,3
147.32.84.165,208.65.144.12,9
147.32.84.165,208.65.144.13,15
147.32.84.165,208.65.144.2,15
147.32.84.165,208.65.144.3,21
147.32.84.165,208.65.145.1,3
147.32.84.165,208.65.145.11,6
147.32.84.165,208.65.145.12,18
147.32.84.165,208.65.145.13,6
147.32.84.165,208.65.145.2,9
147.32.84.165,208.65.145.3,15
147.32.84.165,208.65.46.65,3
147.32.84.165,208.67.174.100,9
147.32.84.165,208.67.179.142,3
147.32.84.165,208.70.229.65,3
147.32.84.165,208.73.210.29,420
147.32.84.165,208.73.211.25,3
147.32.84.165,208.77.218.115,3
147.32.84.165,208.81.160.62,2
147.32.84.165,208.81.192.129,3
147.32.84.165,208.81.237.241,3
147.32.84.165,208.81.96.33,3
147.32.84.165,208.83.68.171,3
147.32.84.165,208.84.201.167,4
147.32.84.165,208.84.244.133,6
147.32.84.165,208.84.244.136,3
147.32.84.165,208.84.66.226,3
147.32.84.165,208.85.113.25,3
147.32.84.165,208.88.253.155,3
147.32.84.165,208.88.6.52,3
147.32.84.165,208.89.132.27,15
147.32.84.165,208.97.132.210,3
147.32.84.165,208.97.132.221,3
147.32.84.165,208.97.132.226,3
147.32.84.165,208.97.132.72,3
147.32.84.165,209.104.5.188,3
147.32.84.165,209.106.160.100,3
147.32.84.165,209.12.101.219,3
147.32.84.165,209.128.52.124,3
147.32.84.165,209.143.0.180,3
147.32.84.165,209.155.69.5,3
147.32.84.165,209.191.88.254,249
147.32.84.165,209.198.194.11,3
